frame,time_s,visible_window,detected_onset,target_onset,model_onset_probability,model_onset,target_pitch,predicted_active,predicted_pitch,baseline_pitch,onset_gate_pitch,harmonic_gate_pitch,harmonic_veto
24,0.14512471655328799,4096,0,0,0.027836935594677925,0,-1,0,59,-1,-1,-1,0
25,0.1509297052154195,4096,0,0,0.027585327625274658,0,-1,0,59,-1,-1,-1,0
26,0.156734693877551,4096,0,0,0.02750890888273716,0,-1,0,59,-1,-1,-1,0
27,0.16253968253968254,4096,0,0,0.027367763221263885,0,-1,0,59,-1,-1,-1,0
28,0.16834467120181407,4096,0,0,0.027224762365221977,0,-1,0,59,-1,-1,-1,0
29,0.17414965986394557,4096,0,0,0.027171790599822998,0,-1,0,59,-1,-1,-1,0
30,0.1799546485260771,4096,0,0,0.027803605422377586,0,-1,0,59,-1,-1,-1,0
31,0.18575963718820862,4096,0,0,0.02800239622592926,0,-1,0,59,-1,-1,-1,0
32,0.19156462585034015,4096,0,0,0.027435004711151123,0,-1,0,59,-1,-1,-1,0
33,0.19736961451247165,4096,0,0,0.027224648743867874,0,-1,0,59,-1,-1,-1,0
34,0.20317460317460317,4096,0,0,0.027391256764531136,0,-1,0,59,-1,-1,-1,0
35,0.2089795918367347,4096,0,0,0.027682416141033173,0,-1,0,59,-1,-1,-1,0
36,0.2147845804988662,4096,0,0,0.027870431542396545,0,-1,0,59,-1,-1,-1,0
37,0.22058956916099773,4096,0,0,0.02739405632019043,0,-1,0,59,-1,-1,-1,0
38,0.22639455782312926,4096,0,0,0.02730829454958439,0,-1,0,59,-1,-1,-1,0
39,0.23219954648526078,4096,0,0,0.027324169874191284,0,-1,0,59,-1,-1,-1,0
40,0.23800453514739228,4096,0,0,0.027216216549277306,0,-1,0,59,-1,-1,-1,0
41,0.2438095238095238,4096,0,0,0.0275136549025774,0,-1,0,59,-1,-1,-1,0
42,0.24961451247165534,4096,0,0,0.02751600742340088,0,-1,0,59,-1,-1,-1,0
43,0.25541950113378686,4096,0,0,0.027294497936964035,0,-1,0,59,-1,-1,-1,0
44,0.2612244897959184,4096,0,0,0.02756572514772415,0,-1,0,59,-1,-1,-1,0
45,0.26702947845804986,4096,0,0,0.027314946055412292,0,-1,0,59,-1,-1,-1,0
46,0.2728344671201814,4096,0,0,0.02741585113108158,0,-1,0,59,-1,-1,-1,0
47,0.2786394557823129,4096,0,0,0.02765836752951145,0,-1,0,59,-1,-1,-1,0
48,0.28444444444444444,4096,0,0,0.027530398219823837,0,-1,0,59,-1,-1,-1,0
49,0.29024943310657597,4096,0,0,0.027754610404372215,0,-1,0,59,-1,-1,-1,0
50,0.2960544217687075,4096,0,0,0.02800586074590683,0,-1,0,59,-1,-1,-1,0
51,0.301859410430839,4096,0,0,0.027711141854524612,0,-1,0,59,-1,-1,-1,0
52,0.3076643990929705,4096,0,0,0.027428146451711655,0,-1,0,59,-1,-1,-1,0
53,0.313469387755102,4096,0,0,0.02753285877406597,0,-1,0,59,-1,-1,-1,0
54,0.31927437641723355,4096,0,0,0.028020836412906647,0,-1,0,59,-1,-1,-1,0
55,0.3250793650793651,4096,0,0,0.028190430253744125,0,-1,0,59,-1,-1,-1,0
56,0.3308843537414966,4096,0,0,0.027882007881999016,0,-1,0,59,-1,-1,-1,0
57,0.33668934240362813,4096,0,0,0.027819408103823662,0,-1,0,59,-1,-1,-1,0
58,0.34249433106575966,4096,0,0,0.027695296332240105,0,-1,0,59,-1,-1,-1,0
59,0.34829931972789113,4096,0,0,0.027715938165783882,0,-1,0,59,-1,-1,-1,0
60,0.35410430839002266,4096,0,0,0.027687037363648415,0,-1,0,59,-1,-1,-1,0
61,0.3599092970521542,4096,0,0,0.02742532454431057,0,-1,0,59,-1,-1,-1,0
62,0.3657142857142857,4096,0,0,0.027198422700166702,0,-1,0,59,-1,-1,-1,0
63,0.37151927437641724,4096,0,0,0.027254270389676094,0,-1,0,59,-1,-1,-1,0
64,0.37732426303854877,4096,0,0,0.02735898829996586,0,-1,0,59,-1,-1,-1,0
65,0.3831292517006803,4096,0,0,0.027359982952475548,0,-1,0,59,-1,-1,-1,0
66,0.38893424036281177,4096,0,0,0.02757238782942295,0,-1,0,59,-1,-1,-1,0
67,0.3947392290249433,4096,0,0,0.027736783027648926,0,-1,0,59,-1,-1,-1,0
68,0.4005442176870748,4096,0,0,0.027572806924581528,0,-1,0,59,-1,-1,-1,0
69,0.40634920634920635,4096,0,0,0.027589401230216026,0,-1,0,59,-1,-1,-1,0
70,0.4121541950113379,4096,0,0,0.027734559029340744,0,-1,0,59,-1,-1,-1,0
71,0.4179591836734694,4096,0,0,0.027648871764540672,0,-1,0,59,-1,-1,-1,0
72,0.42376417233560093,4096,0,0,0.026967184618115425,0,-1,0,59,-1,-1,-1,0
73,0.4295691609977324,4096,0,0,0.026847083121538162,0,-1,0,59,-1,-1,-1,0
74,0.43537414965986393,4096,0,0,0.02787397988140583,0,-1,0,59,-1,-1,-1,0
75,0.44117913832199546,4096,0,0,0.028064575046300888,0,-1,0,59,-1,-1,-1,0
76,0.446984126984127,4096,0,0,0.02756553329527378,0,-1,0,59,-1,-1,-1,0
77,0.4527891156462585,4096,0,0,0.026894476264715195,0,-1,0,59,-1,-1,-1,0
78,0.45859410430839004,4096,0,0,0.027082642540335655,0,-1,0,59,-1,-1,-1,0
79,0.46439909297052157,4096,0,0,0.027958493679761887,0,-1,0,59,-1,-1,-1,0
80,0.47020408163265304,4096,0,0,0.027721330523490906,0,-1,0,59,-1,-1,-1,0
81,0.47600907029478456,4096,0,0,0.026938514783978462,0,-1,0,59,-1,-1,-1,0
82,0.4818140589569161,4096,0,0,0.027373062446713448,0,-1,0,59,-1,-1,-1,0
83,0.4876190476190476,4096,0,0,0.02755150943994522,0,-1,0,59,-1,-1,-1,0
84,0.49342403628117915,4096,0,0,0.02768983505666256,0,-1,0,59,-1,-1,-1,0
85,0.4992290249433107,4096,0,0,0.027873659506440163,0,-1,0,59,-1,-1,-1,0
86,0.5050340136054422,4096,0,0,0.027718978002667427,0,-1,0,59,-1,-1,-1,0
87,0.5108390022675737,4096,0,0,0.027157273143529892,0,-1,0,59,-1,-1,-1,0
88,0.5166439909297053,4096,0,0,0.027313899248838425,0,-1,0,59,-1,-1,-1,0
89,0.5224489795918368,4096,0,0,0.027401577681303024,0,-1,0,59,-1,-1,-1,0
90,0.5282539682539683,4096,0,0,0.02729019708931446,0,-1,0,59,-1,-1,-1,0
91,0.5340589569160997,4096,0,0,0.027531715109944344,0,-1,0,59,-1,-1,-1,0
92,0.5398639455782313,4096,0,0,0.0275478046387434,0,-1,0,59,-1,-1,-1,0
93,0.5456689342403628,4096,0,0,0.027465494349598885,0,-1,0,59,-1,-1,-1,0
94,0.5514739229024943,4096,0,0,0.027393000200390816,0,-1,0,59,-1,-1,-1,0
95,0.5572789115646258,4096,0,0,0.027413014322519302,0,-1,0,59,-1,-1,-1,0
96,0.5630839002267574,4096,0,0,0.02774464339017868,0,-1,0,59,-1,-1,-1,0
97,0.5688888888888889,4096,0,0,0.027394790202379227,0,-1,0,59,-1,-1,-1,0
98,0.5746938775510204,4096,0,0,0.026860753074288368,0,-1,0,59,-1,-1,-1,0
99,0.5804988662131519,4096,0,0,0.027111461386084557,0,-1,0,59,-1,-1,-1,0
100,0.5863038548752835,4096,0,0,0.027504993602633476,0,-1,0,59,-1,-1,-1,0
101,0.592108843537415,4096,0,0,0.0273980014026165,0,-1,0,59,-1,-1,-1,0
102,0.5979138321995465,4096,0,0,0.027062326669692993,0,-1,0,59,-1,-1,-1,0
103,0.603718820861678,4096,0,0,0.026685791090130806,0,-1,0,59,-1,-1,-1,0
104,0.6095238095238096,4096,0,0,0.026967516168951988,0,-1,0,59,-1,-1,-1,0
105,0.615328798185941,4096,0,0,0.02719257026910782,0,-1,0,59,-1,-1,-1,0
106,0.6211337868480725,4096,0,0,0.027100861072540283,0,-1,0,59,-1,-1,-1,0
107,0.626938775510204,4096,0,0,0.027471836656332016,0,-1,0,59,-1,-1,-1,0
108,0.6327437641723356,4096,0,0,0.027744557708501816,0,-1,0,59,-1,-1,-1,0
109,0.6385487528344671,4096,0,0,0.028029998764395714,0,-1,0,59,-1,-1,-1,0
110,0.6443537414965986,4096,0,0,0.028078868985176086,0,-1,0,59,-1,-1,-1,0
111,0.6501587301587302,4096,0,0,0.027726370841264725,0,-1,0,59,-1,-1,-1,0
112,0.6559637188208617,4096,0,0,0.027506278827786446,0,-1,0,59,-1,-1,-1,0
113,0.6617687074829932,4096,0,0,0.027619659900665283,0,-1,0,59,-1,-1,-1,0
114,0.6675736961451247,4096,0,0,0.027482157573103905,0,-1,0,59,-1,-1,-1,0
115,0.6733786848072563,4096,0,0,0.02739444188773632,0,-1,0,59,-1,-1,-1,0
116,0.6791836734693878,4096,0,0,0.027584465220570564,0,-1,0,59,-1,-1,-1,0
117,0.6849886621315193,4096,0,0,0.027963601052761078,0,-1,0,59,-1,-1,-1,0
118,0.6907936507936508,4096,0,0,0.027680490165948868,0,-1,0,59,-1,-1,-1,0
119,0.6965986394557823,4096,0,0,0.027253106236457825,0,-1,0,59,-1,-1,-1,0
120,0.7024036281179138,4096,0,0,0.027176562696695328,0,-1,0,59,-1,-1,-1,0
121,0.7082086167800453,4096,0,0,0.027896631509065628,0,-1,0,59,-1,-1,-1,0
122,0.7140136054421768,4096,0,0,0.028337828814983368,0,-1,0,59,-1,-1,-1,0
123,0.7198185941043084,4096,0,0,0.02764238603413105,0,-1,0,59,-1,-1,-1,0
124,0.7256235827664399,4096,0,0,0.027433060109615326,0,-1,0,59,-1,-1,-1,0
125,0.7314285714285714,4096,0,0,0.02716894820332527,0,-1,0,59,-1,-1,-1,0
126,0.737233560090703,4096,0,0,0.02689070999622345,0,-1,0,59,-1,-1,-1,0
127,0.7430385487528345,4096,0,0,0.027284886687994003,0,-1,0,59,-1,-1,-1,0
128,0.748843537414966,4096,0,0,0.027342552319169044,0,-1,0,59,-1,-1,-1,0
129,0.7546485260770975,4096,0,0,0.02705208957195282,0,-1,0,59,-1,-1,-1,0
130,0.7604535147392291,4096,0,0,0.027310973033308983,0,-1,0,59,-1,-1,-1,0
131,0.7662585034013606,4096,0,0,0.0273834727704525,0,-1,0,59,-1,-1,-1,0
132,0.7720634920634921,4096,0,0,0.02730604074895382,0,-1,0,59,-1,-1,-1,0
133,0.7778684807256235,4096,0,0,0.027240177616477013,0,-1,0,59,-1,-1,-1,0
134,0.7836734693877551,4096,0,0,0.027552448213100433,0,-1,0,59,-1,-1,-1,0
135,0.7894784580498866,4096,0,0,0.027706149965524673,0,-1,0,59,-1,-1,-1,0
136,0.7952834467120181,4096,0,0,0.027191322296857834,0,-1,0,59,-1,-1,-1,0
137,0.8010884353741496,4096,0,0,0.027134738862514496,0,-1,0,59,-1,-1,-1,0
138,0.8068934240362812,4096,0,0,0.02735855244100094,0,-1,0,59,-1,-1,-1,0
139,0.8126984126984127,4096,0,0,0.027280980721116066,0,-1,0,59,-1,-1,-1,0
140,0.8185034013605442,4096,0,0,0.027251431718468666,0,-1,0,59,-1,-1,-1,0
141,0.8243083900226758,4096,0,0,0.027367163449525833,0,-1,0,59,-1,-1,-1,0
142,0.8301133786848073,4096,0,0,0.027470873668789864,0,-1,0,59,-1,-1,-1,0
143,0.8359183673469388,4096,0,0,0.027634071186184883,0,-1,0,59,-1,-1,-1,0
144,0.8417233560090703,4096,0,0,0.027606504037976265,0,-1,0,59,-1,-1,-1,0
145,0.8475283446712019,4096,0,0,0.027876386418938637,0,-1,0,59,-1,-1,-1,0
146,0.8533333333333334,4096,0,0,0.027952635660767555,0,-1,0,59,-1,-1,-1,0
147,0.8591383219954648,4096,0,0,0.02738908864557743,0,-1,0,59,-1,-1,-1,0
148,0.8649433106575963,4096,0,0,0.027485178783535957,0,-1,0,59,-1,-1,-1,0
149,0.8707482993197279,4096,0,0,0.027689911425113678,0,-1,0,59,-1,-1,-1,0
150,0.8765532879818594,4096,0,0,0.027777306735515594,0,-1,0,59,-1,-1,-1,0
151,0.8823582766439909,4096,0,0,0.02820700965821743,0,-1,0,59,-1,-1,-1,0
152,0.8881632653061224,4096,0,0,0.027889972552657127,0,-1,0,59,-1,-1,-1,0
153,0.893968253968254,4096,0,0,0.027644610032439232,0,-1,0,59,-1,-1,-1,0
154,0.8997732426303855,4096,0,0,0.02725617028772831,0,-1,0,59,-1,-1,-1,0
155,0.905578231292517,4096,0,0,0.02722635306417942,0,-1,0,59,-1,-1,-1,0
156,0.9113832199546485,4096,0,0,0.027202554047107697,0,-1,0,59,-1,-1,-1,0
157,0.9171882086167801,4096,0,0,0.027113335207104683,0,-1,0,59,-1,-1,-1,0
158,0.9229931972789116,4096,0,0,0.02736630290746689,0,-1,0,59,-1,-1,-1,0
159,0.9287981859410431,4096,0,0,0.02753639407455921,0,-1,0,59,-1,-1,-1,0
160,0.9346031746031747,4096,0,0,0.027667878195643425,0,-1,0,59,-1,-1,-1,0
161,0.9404081632653061,4096,0,0,0.027609141543507576,0,-1,0,59,-1,-1,-1,0
162,0.9462131519274376,4096,0,0,0.0274197980761528,0,-1,0,59,-1,-1,-1,0
163,0.9520181405895691,4096,0,0,0.027917973697185516,0,-1,0,59,-1,-1,-1,0
164,0.9578231292517007,4096,0,0,0.027662836015224457,0,-1,0,59,-1,-1,-1,0
165,0.9636281179138322,4096,0,0,0.02699633315205574,0,-1,0,59,-1,-1,-1,0
166,0.9694331065759637,4096,0,0,0.0274994857609272,0,-1,0,59,-1,-1,-1,0
167,0.9752380952380952,4096,0,0,0.02772388979792595,0,-1,0,59,-1,-1,-1,0
168,0.9810430839002268,4096,0,0,0.02816687896847725,0,-1,0,59,-1,-1,-1,0
169,0.9868480725623583,4096,0,0,0.02905869483947754,0,-1,0,59,-1,-1,-1,0
170,0.9926530612244898,4096,0,0,0.03003854863345623,0,-1,0,59,-1,-1,-1,0
171,0.9984580498866213,4096,0,0,0.031484805047512054,0,-1,0,59,-1,-1,-1,0
172,1.0042630385487528,512,1,0,0.031072216108441353,0,-1,1,59,-1,-1,-1,0
173,1.0100680272108844,512,0,0,0.02970602735877037,0,-1,1,59,59,59,59,0
174,1.0158730158730158,512,0,0,0.6887838840484619,1,-1,1,49,59,59,59,0
175,1.0216780045351475,1024,0,0,0.8021296858787537,1,66,1,66,59,59,59,0
176,1.0274829931972789,1024,0,0,0.8114437460899353,1,66,1,66,66,66,66,0
177,1.0332879818594105,2048,0,1,0.786521315574646,1,66,1,66,66,66,66,0
178,1.039092970521542,2048,0,0,0.7157199382781982,1,66,1,66,66,66,66,0
179,1.0448979591836736,2048,0,0,0.5786226391792297,0,66,1,66,66,66,66,0
180,1.050702947845805,2048,0,0,0.5294221639633179,0,66,1,66,66,66,66,0
181,1.0565079365079366,4096,0,0,0.4667764902114868,0,66,0,66,66,66,66,0
182,1.062312925170068,4096,0,0,0.37084048986434937,0,66,0,66,-1,-1,-1,0
183,1.0681179138321995,4096,0,0,0.35108882188796997,0,66,0,66,-1,-1,-1,0
184,1.073922902494331,4096,0,0,0.39191192388534546,0,66,0,66,-1,-1,-1,0
185,1.0797278911564625,4096,0,0,0.3944399058818817,0,66,1,66,-1,-1,-1,0
186,1.0855328798185941,4096,0,0,0.4391091465950012,0,66,1,66,66,66,66,0
187,1.0913378684807256,4096,0,0,0.4319915771484375,0,66,1,66,66,66,66,0
188,1.0971428571428572,4096,0,0,0.41390150785446167,0,66,1,66,66,66,66,0
189,1.1029478458049886,4096,0,0,0.40615859627723694,0,66,1,66,66,66,66,0
190,1.1087528344671203,4096,0,0,0.4083367586135864,0,66,1,66,66,66,66,0
191,1.1145578231292517,4096,0,0,0.4472641944885254,0,66,1,66,66,66,66,0
192,1.1203628117913833,4096,0,0,0.4131755530834198,0,66,1,66,66,66,66,0
193,1.1261678004535147,4096,0,0,0.36088934540748596,0,66,1,66,66,66,66,0
194,1.1319727891156464,4096,0,0,0.23910802602767944,0,66,1,66,66,66,66,0
195,1.1377777777777778,4096,0,0,0.30192703008651733,0,66,1,66,66,66,66,0
196,1.1435827664399092,4096,0,0,0.3527209460735321,0,66,1,66,66,66,66,0
197,1.1493877551020408,4096,0,0,0.34284624457359314,0,66,1,66,66,66,66,0
198,1.1551927437641722,4096,0,0,0.3238659203052521,0,66,1,66,66,66,66,0
199,1.1609977324263039,4096,0,0,0.3017212450504303,0,66,1,66,66,66,66,0
200,1.1668027210884353,4096,0,0,0.3623986840248108,0,66,1,66,66,66,66,0
201,1.172607709750567,4096,0,0,0.3428345322608948,0,66,1,66,66,66,66,0
202,1.1784126984126984,4096,0,0,0.34087786078453064,0,66,1,66,66,66,66,0
203,1.18421768707483,4096,0,0,0.3785865902900696,0,66,1,66,66,66,66,0
204,1.1900226757369614,4096,0,0,0.3840146064758301,0,66,1,66,66,66,66,0
205,1.195827664399093,4096,0,0,0.35644808411598206,0,66,1,66,66,66,66,0
206,1.2016326530612245,4096,0,0,0.29052725434303284,0,66,1,66,66,66,66,0
207,1.207437641723356,4096,0,0,0.344736784696579,0,66,1,66,66,66,66,0
208,1.2132426303854875,4096,0,0,0.327526718378067,0,66,1,66,66,66,66,0
209,1.2190476190476192,4096,0,0,0.35853999853134155,0,66,1,66,66,66,66,0
210,1.2248526077097506,4096,0,0,0.3987794816493988,0,66,1,66,66,66,66,0
211,1.230657596371882,4096,0,0,0.4010765552520752,0,66,1,66,66,66,66,0
212,1.2364625850340136,4096,0,0,0.35709407925605774,0,66,1,66,66,66,66,0
213,1.242267573696145,4096,0,0,0.357166588306427,0,66,1,66,66,66,66,0
214,1.2480725623582767,4096,0,0,0.31097525358200073,0,66,1,66,66,66,66,0
215,1.253877551020408,4096,0,0,0.31800660490989685,0,66,1,66,66,66,66,0
216,1.2596825396825397,4096,0,0,0.3568192720413208,0,66,1,66,66,66,66,0
217,1.2654875283446712,4096,0,0,0.3414359390735626,0,66,1,66,66,66,66,0
218,1.2712925170068028,4096,0,0,0.36252304911613464,0,66,1,66,66,66,66,0
219,1.2770975056689342,4096,0,0,0.38454490900039673,0,66,1,66,66,66,66,0
220,1.2829024943310658,4096,0,0,0.3973286747932434,0,66,1,66,66,66,66,0
221,1.2887074829931973,4096,0,0,0.36905860900878906,0,66,1,66,66,66,66,0
222,1.294512471655329,4096,0,0,0.4219617247581482,0,66,1,66,66,66,66,0
223,1.3003174603174603,4096,0,0,0.39542511105537415,0,66,1,66,66,66,66,0
224,1.3061224489795917,4096,0,0,0.3924804925918579,0,66,1,66,66,66,66,0
225,1.3119274376417234,4096,0,0,0.3930453062057495,0,66,1,66,66,66,66,0
226,1.3177324263038548,4096,0,0,0.35984018445014954,0,66,1,66,66,66,66,0
227,1.3235374149659864,4096,0,0,0.3583393692970276,0,66,1,66,66,66,66,0
228,1.3293424036281178,4096,0,0,0.3914230167865753,0,66,1,66,66,66,66,0
229,1.3351473922902495,4096,0,0,0.3755945563316345,0,66,1,66,66,66,66,0
230,1.340952380952381,4096,0,0,0.34280645847320557,0,66,1,66,66,66,66,0
231,1.3467573696145125,4096,0,0,0.3940899670124054,0,66,1,66,66,66,66,0
232,1.352562358276644,4096,0,0,0.4855567216873169,0,66,1,66,66,66,66,0
233,1.3583673469387756,4096,0,0,0.4591543972492218,0,66,1,66,66,66,66,0
234,1.364172335600907,4096,0,0,0.3905259668827057,0,66,1,66,66,66,66,0
235,1.3699773242630386,4096,0,0,0.38466787338256836,0,66,1,66,66,66,66,0
236,1.37578231292517,4096,0,0,0.3489399552345276,0,66,1,66,66,66,66,0
237,1.3815873015873017,4096,0,0,0.3367979824542999,0,66,1,66,66,66,66,0
238,1.3873922902494331,4096,0,0,0.30518361926078796,0,66,1,66,66,66,66,0
239,1.3931972789115645,4096,0,0,0.31107276678085327,0,66,1,66,66,66,66,0
240,1.3990022675736962,4096,0,0,0.3112783432006836,0,66,1,66,66,66,66,0
241,1.4048072562358276,4096,0,0,0.3330658972263336,0,-1,1,66,66,66,66,0
242,1.4106122448979592,4096,0,0,0.2929452061653137,0,-1,1,66,66,66,66,0
243,1.4164172335600906,4096,0,0,0.3211841881275177,0,-1,0,66,66,66,66,0
244,1.4222222222222223,4096,0,0,0.3200411796569824,0,-1,0,66,-1,-1,-1,0
245,1.4280272108843537,4096,0,0,0.29155638813972473,0,-1,0,61,-1,-1,-1,0
246,1.4338321995464853,4096,0,0,0.2776590585708618,0,-1,0,61,-1,-1,-1,0
247,1.4396371882086167,4096,0,0,0.27297940850257874,0,-1,0,61,-1,-1,-1,0
248,1.4454421768707484,4096,0,0,0.3181016147136688,0,-1,0,61,-1,-1,-1,0
249,1.4512471655328798,4096,0,0,0.3047521412372589,0,-1,1,61,-1,-1,-1,0
250,1.4570521541950114,4096,0,0,0.27306801080703735,0,-1,1,61,61,61,61,0
251,1.4628571428571429,4096,0,0,0.26542189717292786,0,-1,1,61,61,61,61,0
252,1.4686621315192743,4096,0,0,0.27699005603790283,0,-1,1,61,61,61,61,0
253,1.474467120181406,4096,0,0,0.31260719895362854,0,-1,1,61,61,61,61,0
254,1.4802721088435373,4096,0,0,0.2945627272129059,0,-1,1,61,61,61,61,0
255,1.486077097505669,4096,0,0,0.2650417983531952,0,-1,1,61,61,61,61,0
256,1.4918820861678004,4096,0,0,0.29283690452575684,0,-1,1,61,61,61,61,0
257,1.497687074829932,4096,0,0,0.2930479347705841,0,-1,1,61,61,61,61,0
258,1.5034920634920634,4096,0,0,0.3028903603553772,0,-1,1,61,61,61,61,0
259,1.509297052154195,4096,0,0,0.2930848300457001,0,-1,1,61,61,61,61,0
260,1.5151020408163265,4096,0,0,0.26303380727767944,0,-1,1,61,61,61,61,0
261,1.5209070294784581,4096,0,0,0.3011655807495117,0,-1,1,61,61,61,61,0
262,1.5267120181405895,4096,0,0,0.29825565218925476,0,-1,1,61,61,61,61,0
263,1.5325170068027212,4096,0,0,0.2823652923107147,0,-1,1,61,61,61,61,0
264,1.5383219954648526,4096,0,0,0.2665850818157196,0,-1,1,61,61,61,61,0
265,1.5441269841269842,4096,0,0,0.25726643204689026,0,-1,1,61,61,61,61,0
266,1.5499319727891157,4096,0,0,0.2967923879623413,0,-1,1,61,61,61,61,0
267,1.555736961451247,4096,0,0,0.2838044762611389,0,-1,1,61,61,61,61,0
268,1.5615419501133787,4096,0,0,0.2616593539714813,0,-1,1,61,61,61,61,0
269,1.5673469387755101,4096,0,0,0.2440141886472702,0,-1,1,61,61,61,61,0
270,1.5731519274376418,4096,0,0,0.25877469778060913,0,-1,1,61,61,61,61,0
271,1.5789569160997732,4096,0,0,0.30633434653282166,0,-1,1,61,61,61,61,0
272,1.5847619047619048,4096,0,0,0.27922049164772034,0,-1,1,61,61,61,61,0
273,1.5905668934240362,4096,0,0,0.2553980052471161,0,-1,1,61,61,61,61,0
274,1.5963718820861679,4096,0,0,0.2667248249053955,0,-1,1,61,61,61,61,0
275,1.6021768707482993,4096,0,0,0.2716645896434784,0,-1,1,61,61,61,61,0
276,1.607981859410431,4096,0,0,0.2925300598144531,0,-1,1,61,61,61,61,0
277,1.6137868480725623,4096,0,0,0.2909507155418396,0,-1,1,61,61,61,61,0
278,1.619591836734694,4096,0,0,0.24864211678504944,0,-1,1,61,61,61,61,0
279,1.6253968253968254,4096,0,0,0.2338487207889557,0,-1,1,61,61,61,61,0
280,1.6312018140589568,4096,0,0,0.3290218710899353,0,-1,1,61,61,61,61,0
281,1.6370068027210884,4096,0,0,0.5419233441352844,0,-1,0,61,61,61,61,0
282,1.6428117913832199,4096,0,0,0.563273549079895,0,66,0,61,-1,-1,-1,0
283,1.6486167800453515,4096,0,0,0.6073617935180664,1,66,0,61,-1,-1,-1,0
284,1.654421768707483,4096,0,1,0.6221315264701843,1,66,0,61,-1,-1,-1,0
285,1.6602267573696146,4096,0,0,0.5551208853721619,0,66,0,61,-1,-1,-1,0
286,1.666031746031746,4096,0,0,0.589443564414978,1,66,0,61,-1,-1,-1,0
287,1.6718367346938776,4096,0,0,0.6042886972427368,1,66,0,61,-1,-1,-1,0
288,1.677641723356009,4096,0,0,0.5608311295509338,0,66,0,66,-1,-1,-1,0
289,1.6834467120181407,4096,0,0,0.5226423740386963,0,66,0,66,-1,-1,-1,0
290,1.689251700680272,4096,0,0,0.5048053860664368,0,66,1,66,-1,-1,-1,0
291,1.6950566893424037,4096,0,0,0.4856186807155609,0,66,1,66,66,66,66,0
292,1.7008616780045351,4096,0,0,0.47614341974258423,0,66,1,66,66,66,66,0
293,1.7066666666666668,4096,0,0,0.5107442140579224,0,66,1,66,66,66,66,0
294,1.7124716553287982,4096,0,0,0.5422368049621582,0,66,1,66,66,66,66,0
295,1.7182766439909296,4096,0,0,0.5283339619636536,0,66,1,66,66,66,66,0
296,1.7240816326530612,4096,0,0,0.48640355467796326,0,66,1,66,66,66,66,0
297,1.7298866213151927,4096,0,0,0.47139835357666016,0,66,1,66,66,66,66,0
298,1.7356916099773243,4096,0,0,0.4746989905834198,0,66,1,66,66,66,66,0
299,1.7414965986394557,4096,0,0,0.43989336490631104,0,66,1,66,66,66,66,0
300,1.7473015873015874,4096,0,0,0.40600526332855225,0,66,1,66,66,66,66,0
301,1.7531065759637188,4096,0,0,0.4374419152736664,0,66,1,66,66,66,66,0
302,1.7589115646258504,4096,0,0,0.43253543972969055,0,66,1,66,66,66,66,0
