frame,time_s,visible_window,detected_onset,target_onset,model_onset_probability,model_onset,target_pitch,predicted_active,predicted_pitch,baseline_pitch,onset_gate_pitch,harmonic_gate_pitch,harmonic_veto
59,0.34829931972789113,4096,0,0,0.027073215693235397,0,-1,0,59,-1,-1,-1,0
60,0.35410430839002266,4096,0,0,0.02755008451640606,0,-1,0,59,-1,-1,-1,0
61,0.3599092970521542,4096,0,0,0.027914363890886307,0,-1,0,59,-1,-1,-1,0
62,0.3657142857142857,4096,0,0,0.027686048299074173,0,-1,0,59,-1,-1,-1,0
63,0.37151927437641724,4096,0,0,0.02721085399389267,0,-1,0,59,-1,-1,-1,0
64,0.37732426303854877,4096,0,0,0.027228474617004395,0,-1,0,59,-1,-1,-1,0
65,0.3831292517006803,4096,0,0,0.027661927044391632,0,-1,0,59,-1,-1,-1,0
66,0.38893424036281177,4096,0,0,0.02755591832101345,0,-1,0,59,-1,-1,-1,0
67,0.3947392290249433,4096,0,0,0.027412965893745422,0,-1,0,59,-1,-1,-1,0
68,0.4005442176870748,4096,0,0,0.028000550344586372,0,-1,0,59,-1,-1,-1,0
69,0.40634920634920635,4096,0,0,0.027323011308908463,0,-1,0,59,-1,-1,-1,0
70,0.4121541950113379,4096,0,0,0.027342965826392174,0,-1,0,59,-1,-1,-1,0
71,0.4179591836734694,4096,0,0,0.02783369831740856,0,-1,0,59,-1,-1,-1,0
72,0.42376417233560093,4096,0,0,0.02731144241988659,0,-1,0,59,-1,-1,-1,0
73,0.4295691609977324,4096,0,0,0.02724556066095829,0,-1,0,59,-1,-1,-1,0
74,0.43537414965986393,4096,0,0,0.02742844820022583,0,-1,0,59,-1,-1,-1,0
75,0.44117913832199546,4096,0,0,0.02706241048872471,0,-1,0,59,-1,-1,-1,0
76,0.446984126984127,4096,0,0,0.027231713756918907,0,-1,0,59,-1,-1,-1,0
77,0.4527891156462585,4096,0,0,0.02763439156115055,0,-1,0,59,-1,-1,-1,0
78,0.45859410430839004,4096,0,0,0.02741852216422558,0,-1,0,59,-1,-1,-1,0
79,0.46439909297052157,4096,0,0,0.027119625359773636,0,-1,0,59,-1,-1,-1,0
80,0.47020408163265304,4096,0,0,0.02721984125673771,0,-1,0,59,-1,-1,-1,0
81,0.47600907029478456,4096,0,0,0.026825090870261192,0,-1,0,59,-1,-1,-1,0
82,0.4818140589569161,4096,0,0,0.02702588401734829,0,-1,0,59,-1,-1,-1,0
83,0.4876190476190476,4096,0,0,0.0273293349891901,0,-1,0,59,-1,-1,-1,0
84,0.49342403628117915,4096,0,0,0.027499930933117867,0,-1,0,59,-1,-1,-1,0
85,0.4992290249433107,4096,0,0,0.027982724830508232,0,-1,0,59,-1,-1,-1,0
86,0.5050340136054422,4096,0,0,0.02794467657804489,0,-1,0,59,-1,-1,-1,0
87,0.5108390022675737,4096,0,0,0.027847955003380775,0,-1,0,59,-1,-1,-1,0
88,0.5166439909297053,4096,0,0,0.028079446405172348,0,-1,0,59,-1,-1,-1,0
89,0.5224489795918368,4096,0,0,0.027534667402505875,0,-1,0,59,-1,-1,-1,0
90,0.5282539682539683,4096,0,0,0.02725442312657833,0,-1,0,59,-1,-1,-1,0
91,0.5340589569160997,4096,0,0,0.027861330658197403,0,-1,0,59,-1,-1,-1,0
92,0.5398639455782313,4096,0,0,0.027560260146856308,0,-1,0,59,-1,-1,-1,0
93,0.5456689342403628,4096,0,0,0.027490289881825447,0,-1,0,59,-1,-1,-1,0
94,0.5514739229024943,4096,0,0,0.027624700218439102,0,-1,0,59,-1,-1,-1,0
95,0.5572789115646258,4096,0,0,0.027885621413588524,0,-1,0,59,-1,-1,-1,0
96,0.5630839002267574,4096,0,0,0.027923280373215675,0,-1,0,59,-1,-1,-1,0
97,0.5688888888888889,4096,0,0,0.027496231719851494,0,-1,0,59,-1,-1,-1,0
98,0.5746938775510204,4096,0,0,0.027248656377196312,0,-1,0,59,-1,-1,-1,0
99,0.5804988662131519,4096,0,0,0.027405299246311188,0,-1,0,59,-1,-1,-1,0
100,0.5863038548752835,4096,0,0,0.02745272032916546,0,-1,0,59,-1,-1,-1,0
101,0.592108843537415,4096,0,0,0.027764834463596344,0,-1,0,59,-1,-1,-1,0
102,0.5979138321995465,4096,0,0,0.027199838310480118,0,-1,0,59,-1,-1,-1,0
103,0.603718820861678,4096,0,0,0.027163026854395866,0,-1,0,59,-1,-1,-1,0
104,0.6095238095238096,4096,0,0,0.02722892165184021,0,-1,0,59,-1,-1,-1,0
105,0.615328798185941,4096,0,0,0.02701389044523239,0,-1,0,59,-1,-1,-1,0
106,0.6211337868480725,4096,0,0,0.0271625854074955,0,-1,0,59,-1,-1,-1,0
107,0.626938775510204,4096,0,0,0.027369821444153786,0,-1,0,59,-1,-1,-1,0
108,0.6327437641723356,4096,0,0,0.027232522144913673,0,-1,0,59,-1,-1,-1,0
109,0.6385487528344671,4096,0,0,0.02678263932466507,0,-1,0,59,-1,-1,-1,0
110,0.6443537414965986,4096,0,0,0.027038520202040672,0,-1,0,59,-1,-1,-1,0
111,0.6501587301587302,4096,0,0,0.027426069602370262,0,-1,0,59,-1,-1,-1,0
112,0.6559637188208617,4096,0,0,0.028063302859663963,0,-1,0,59,-1,-1,-1,0
113,0.6617687074829932,4096,0,0,0.03004842810332775,0,-1,0,59,-1,-1,-1,0
114,0.6675736961451247,4096,0,0,0.034185998141765594,0,-1,0,59,-1,-1,-1,0
115,0.6733786848072563,4096,0,0,0.04115765169262886,0,-1,0,59,-1,-1,-1,0
116,0.6791836734693878,4096,0,0,0.04839163273572922,0,-1,0,59,-1,-1,-1,0
117,0.6849886621315193,4096,0,0,0.051814280450344086,0,-1,0,72,-1,-1,-1,0
118,0.6907936507936508,4096,0,0,0.04642040282487869,0,-1,0,72,-1,-1,-1,0
119,0.6965986394557823,4096,0,0,0.03587452694773674,0,-1,0,72,-1,-1,-1,0
120,0.7024036281179138,4096,0,0,0.029221054166555405,0,-1,0,72,-1,-1,-1,0
121,0.7082086167800453,4096,0,0,0.028050150722265244,0,-1,0,72,-1,-1,-1,0
122,0.7140136054421768,4096,0,0,0.027444664388895035,0,-1,0,72,-1,-1,-1,0
123,0.7198185941043084,4096,0,0,0.027471771463751793,0,-1,0,72,-1,-1,-1,0
124,0.7256235827664399,4096,0,0,0.02790422923862934,0,-1,0,72,-1,-1,-1,0
125,0.7314285714285714,4096,0,0,0.028728529810905457,0,-1,0,72,-1,-1,-1,0
126,0.737233560090703,4096,0,0,0.5670394897460938,0,-1,0,72,-1,-1,-1,0
127,0.7430385487528345,4096,0,0,0.57599276304245,0,-1,0,72,-1,-1,-1,0
128,0.748843537414966,4096,0,0,0.7481747269630432,1,62,0,62,-1,-1,-1,0
129,0.7546485260770975,4096,0,0,0.7452593445777893,1,62,0,62,-1,-1,-1,0
130,0.7604535147392291,4096,0,1,0.6763554811477661,1,62,0,62,-1,-1,-1,0
131,0.7662585034013606,4096,0,0,0.7184117436408997,1,62,0,62,-1,-1,-1,0
132,0.7720634920634921,4096,0,0,0.7435045838356018,1,62,0,62,-1,-1,-1,0
133,0.7778684807256235,4096,0,0,0.6247793436050415,1,62,0,62,-1,-1,-1,0
134,0.7836734693877551,4096,0,0,0.5433515906333923,0,62,1,62,-1,-1,-1,0
135,0.7894784580498866,4096,0,0,0.6244165301322937,1,62,1,62,62,62,62,0
136,0.7952834467120181,4096,0,0,0.6360225677490234,1,62,1,62,62,62,62,0
137,0.8010884353741496,4096,0,0,0.5790714621543884,0,62,1,62,62,62,62,0
138,0.8068934240362812,4096,0,0,0.6541316509246826,1,62,1,62,62,62,62,0
139,0.8126984126984127,4096,0,0,0.5777691006660461,0,62,1,62,62,62,62,0
140,0.8185034013605442,4096,0,0,0.5572892427444458,0,62,1,62,62,62,62,0
141,0.8243083900226758,4096,0,0,0.643740177154541,1,62,1,62,62,62,62,0
142,0.8301133786848073,4096,0,0,0.6241447925567627,1,62,1,62,62,62,62,0
143,0.8359183673469388,4096,0,0,0.5605196356773376,0,62,1,62,62,62,62,0
144,0.8417233560090703,4096,0,0,0.4579673111438751,0,62,1,62,62,62,62,0
145,0.8475283446712019,4096,0,0,0.591263473033905,1,62,1,62,62,62,62,0
146,0.8533333333333334,4096,0,0,0.581470251083374,0,62,1,62,62,62,62,0
147,0.8591383219954648,4096,0,0,0.5353935956954956,0,62,1,62,62,62,62,0
148,0.8649433106575963,4096,0,0,0.6048145890235901,1,62,1,62,62,62,62,0
149,0.8707482993197279,4096,0,0,0.5201160907745361,0,62,1,62,62,62,62,0
150,0.8765532879818594,4096,0,0,0.5188773274421692,0,62,1,62,62,62,62,0
151,0.8823582766439909,4096,0,0,0.574749767780304,0,62,1,62,62,62,62,0
152,0.8881632653061224,4096,0,0,0.5233449339866638,0,62,1,62,62,62,62,0
153,0.893968253968254,4096,0,0,0.49772563576698303,0,62,1,62,62,62,62,0
154,0.8997732426303855,4096,0,0,0.4634411036968231,0,62,1,62,62,62,62,0
155,0.905578231292517,4096,0,0,0.4638209342956543,0,62,1,62,62,62,62,0
156,0.9113832199546485,4096,0,0,0.4671493172645569,0,62,1,62,62,62,62,0
157,0.9171882086167801,4096,0,0,0.4489593505859375,0,62,1,62,62,62,62,0
158,0.9229931972789116,4096,0,0,0.46712514758110046,0,62,1,62,62,62,62,0
159,0.9287981859410431,4096,0,0,0.3497920334339142,0,62,1,62,62,62,62,0
160,0.9346031746031747,4096,0,0,0.4040423035621643,0,62,1,62,62,62,62,0
161,0.9404081632653061,4096,0,0,0.4276062250137329,0,62,1,62,62,62,62,0
162,0.9462131519274376,4096,0,0,0.3817320168018341,0,62,1,62,62,62,62,0
163,0.9520181405895691,4096,0,0,0.38081029057502747,0,62,1,62,62,62,62,0
164,0.9578231292517007,4096,0,0,0.3611564636230469,0,62,1,62,62,62,62,0
165,0.9636281179138322,4096,0,0,0.4009976387023926,0,62,1,62,62,62,62,0
166,0.9694331065759637,4096,0,0,0.31629717350006104,0,62,1,62,62,62,62,0
167,0.9752380952380952,4096,0,0,0.3740342855453491,0,62,1,62,62,62,62,0
168,0.9810430839002268,4096,0,0,0.407007098197937,0,62,1,62,62,62,62,0
169,0.9868480725623583,4096,0,0,0.3604343831539154,0,62,1,62,62,62,62,0
170,0.9926530612244898,4096,0,0,0.38183262944221497,0,62,1,62,62,62,62,0
171,0.9984580498866213,4096,0,0,0.37073567509651184,0,62,1,62,62,62,62,0
172,1.0042630385487528,512,1,0,0.4120153784751892,0,62,1,62,62,62,62,0
173,1.0100680272108844,512,0,0,0.3585222363471985,0,62,1,62,62,62,62,0
174,1.0158730158730158,512,0,0,0.4230578541755676,0,62,1,62,62,62,62,0
175,1.0216780045351475,1024,0,0,0.4855867028236389,0,62,1,62,62,62,62,0
176,1.0274829931972789,1024,0,0,0.4375797212123871,0,62,1,62,62,62,62,0
177,1.0332879818594105,2048,0,0,0.44681549072265625,0,62,1,62,62,62,62,0
178,1.039092970521542,2048,0,0,0.38331741094589233,0,62,1,62,62,62,62,0
179,1.0448979591836736,2048,0,0,0.4306435286998749,0,62,1,62,62,62,62,0
180,1.050702947845805,2048,0,0,0.4242335557937622,0,62,1,62,62,62,62,0
181,1.0565079365079366,4096,0,0,0.40869733691215515,0,62,1,62,62,62,62,0
182,1.062312925170068,4096,0,0,0.4742144048213959,0,62,1,62,62,62,62,0
183,1.0681179138321995,4096,0,0,0.3568080961704254,0,62,1,62,62,62,62,0
184,1.073922902494331,4096,0,0,0.3999377489089966,0,62,1,62,62,62,62,0
185,1.0797278911564625,4096,0,0,0.4423561096191406,0,62,1,62,62,62,62,0
186,1.0855328798185941,4096,0,0,0.39594995975494385,0,62,1,62,62,62,62,0
187,1.0913378684807256,4096,0,0,0.4146451950073242,0,62,1,62,62,62,62,0
188,1.0971428571428572,4096,0,0,0.35728925466537476,0,62,1,62,62,62,62,0
189,1.1029478458049886,4096,0,0,0.3940519094467163,0,62,1,62,62,62,62,0
190,1.1087528344671203,4096,0,0,0.3604532480239868,0,62,1,62,62,62,62,0
191,1.1145578231292517,4096,0,0,0.36638396978378296,0,62,1,62,62,62,62,0
192,1.1203628117913833,4096,0,0,0.4307618737220764,0,62,1,62,62,62,62,0
193,1.1261678004535147,4096,0,0,0.3416709303855896,0,62,1,62,62,62,62,0
194,1.1319727891156464,4096,0,0,0.3834536671638489,0,62,1,62,62,62,62,0
195,1.1377777777777778,4096,0,0,0.3832094073295593,0,62,1,62,62,62,62,0
196,1.1435827664399092,4096,0,0,0.35293295979499817,0,62,1,62,62,62,62,0
197,1.1493877551020408,4096,0,0,0.3878519535064697,0,62,1,62,62,62,62,0
198,1.1551927437641722,4096,0,0,0.34624990820884705,0,62,1,62,62,62,62,0
199,1.1609977324263039,4096,0,0,0.386529803276062,0,62,1,62,62,62,62,0
200,1.1668027210884353,4096,0,0,0.3043789863586426,0,62,1,62,62,62,62,0
201,1.172607709750567,4096,0,0,0.3549777567386627,0,62,1,62,62,62,62,0
202,1.1784126984126984,4096,0,0,0.4080033302307129,0,62,1,62,62,62,62,0
203,1.18421768707483,4096,0,0,0.34427565336227417,0,62,1,62,62,62,62,0
204,1.1900226757369614,4096,0,0,0.3923098146915436,0,62,1,62,62,62,62,0
205,1.195827664399093,4096,0,0,0.332577109336853,0,62,1,62,62,62,62,0
206,1.2016326530612245,4096,0,0,0.38013938069343567,0,62,1,62,62,62,62,0
207,1.207437641723356,4096,0,0,0.40295836329460144,0,62,1,62,62,62,62,0
208,1.2132426303854875,4096,0,0,0.44347918033599854,0,62,1,62,62,62,62,0
209,1.2190476190476192,4096,0,0,0.4587133228778839,0,62,1,62,62,62,62,0
210,1.2248526077097506,4096,0,0,0.29014071822166443,0,62,1,62,62,62,62,0
211,1.230657596371882,4096,0,0,0.28926926851272583,0,62,1,62,62,62,62,0
212,1.2364625850340136,4096,0,0,0.33983704447746277,0,62,1,62,62,62,62,0
213,1.242267573696145,4096,0,0,0.3415812849998474,0,62,1,62,62,62,62,0
214,1.2480725623582767,4096,0,0,0.2159154713153839,0,62,1,62,62,62,62,0
215,1.253877551020408,4096,0,0,0.04950783774256706,0,62,1,62,62,62,62,0
216,1.2596825396825397,4096,0,0,0.0338921919465065,0,62,1,62,62,62,62,0
217,1.2654875283446712,4096,0,0,0.028588686138391495,0,62,0,62,62,62,62,0
218,1.2712925170068028,4096,0,0,0.02790231443941593,0,62,0,62,-1,-1,-1,0
219,1.2770975056689342,4096,0,0,0.027547262609004974,0,62,0,62,-1,-1,-1,0
220,1.2829024943310658,4096,0,0,0.027343325316905975,0,62,0,62,-1,-1,-1,0
221,1.2887074829931973,4096,0,0,0.028261464089155197,0,62,0,62,-1,-1,-1,0
222,1.294512471655329,4096,0,0,0.028644949197769165,0,-1,0,62,-1,-1,-1,0
223,1.3003174603174603,4096,0,0,0.028923399746418,0,-1,0,61,-1,-1,-1,0
224,1.3061224489795917,4096,0,0,0.02955607697367668,0,-1,0,61,-1,-1,-1,0
225,1.3119274376417234,4096,0,0,0.02869500406086445,0,-1,0,61,-1,-1,-1,0
226,1.3177324263038548,4096,0,0,0.028144748881459236,0,-1,0,59,-1,-1,-1,0
227,1.3235374149659864,4096,0,0,0.027942417189478874,0,-1,0,59,-1,-1,-1,0
228,1.3293424036281178,4096,0,0,0.027476133778691292,0,-1,0,59,-1,-1,-1,0
229,1.3351473922902495,4096,0,0,0.027289727702736855,0,-1,0,59,-1,-1,-1,0
230,1.340952380952381,4096,0,0,0.027141815051436424,0,-1,0,59,-1,-1,-1,0
231,1.3467573696145125,4096,0,0,0.027538621798157692,0,-1,0,59,-1,-1,-1,0
232,1.352562358276644,4096,0,0,0.027753736823797226,0,-1,0,59,-1,-1,-1,0
233,1.3583673469387756,4096,0,0,0.027516206726431847,0,-1,0,59,-1,-1,-1,0
234,1.364172335600907,4096,0,0,0.02741282433271408,0,-1,0,59,-1,-1,-1,0
235,1.3699773242630386,512,1,0,0.028574181720614433,0,-1,0,59,-1,-1,-1,0
236,1.37578231292517,512,0,0,0.029414037242531776,0,-1,0,59,-1,-1,-1,0
237,1.3815873015873017,512,0,0,0.028730593621730804,0,-1,0,59,-1,-1,-1,0
238,1.3873922902494331,1024,0,0,0.027548309415578842,0,-1,0,59,-1,-1,-1,0
239,1.3931972789115645,1024,0,0,0.028886152431368828,0,-1,0,59,-1,-1,-1,0
240,1.3990022675736962,2048,0,0,0.030051520094275475,0,-1,0,59,-1,-1,-1,0
241,1.4048072562358276,2048,0,0,0.029827391728758812,0,-1,0,59,-1,-1,-1,0
242,1.4106122448979592,2048,0,0,0.03135363757610321,0,-1,1,59,-1,-1,-1,0
243,1.4164172335600906,2048,0,0,0.03205720707774162,0,-1,1,59,59,59,59,0
244,1.4222222222222223,4096,0,0,0.032363396137952805,0,-1,0,59,59,59,59,0
245,1.4280272108843537,4096,0,0,0.0313936211168766,0,-1,0,59,-1,-1,-1,0
246,1.4338321995464853,4096,0,0,0.030119318515062332,0,-1,0,59,-1,-1,-1,0
247,1.4396371882086167,4096,0,0,0.029028868302702904,0,-1,0,59,-1,-1,-1,0
248,1.4454421768707484,4096,0,0,0.027847327291965485,0,-1,0,59,-1,-1,-1,0
249,1.4512471655328798,4096,0,0,0.02805941365659237,0,-1,0,59,-1,-1,-1,0
250,1.4570521541950114,4096,0,0,0.028316298499703407,0,-1,0,59,-1,-1,-1,0
251,1.4628571428571429,4096,0,0,0.028119178488850594,0,-1,0,59,-1,-1,-1,0
252,1.4686621315192743,4096,0,0,0.028097957372665405,0,-1,0,59,-1,-1,-1,0
253,1.474467120181406,512,1,0,0.42167162895202637,0,-1,1,59,-1,-1,-1,0
254,1.4802721088435373,512,0,0,0.5884805917739868,1,-1,1,71,-1,-1,-1,0
255,1.486077097505669,512,0,0,0.5544471740722656,0,71,1,71,71,71,71,0
256,1.4918820861678004,1024,0,0,0.6399761438369751,1,71,1,71,71,71,71,0
257,1.497687074829932,1024,0,1,0.5530797243118286,0,71,1,71,71,71,71,0
258,1.5034920634920634,2048,0,0,0.5270252227783203,0,71,1,71,71,71,71,0
259,1.509297052154195,2048,0,0,0.5231519937515259,0,71,1,71,71,71,71,0
260,1.5151020408163265,2048,0,0,0.5069665908813477,0,71,1,71,71,71,71,0
261,1.5209070294784581,2048,0,0,0.4762292802333832,0,71,1,71,71,71,71,0
262,1.5267120181405895,4096,0,0,0.458166241645813,0,71,1,71,71,71,71,0
263,1.5325170068027212,4096,0,0,0.48484233021736145,0,71,1,71,71,71,71,0
264,1.5383219954648526,4096,0,0,0.4908994734287262,0,71,1,71,71,71,71,0
265,1.5441269841269842,4096,0,0,0.5162597298622131,0,71,1,71,71,71,71,0
266,1.5499319727891157,4096,0,0,0.5042866468429565,0,71,1,71,71,71,71,0
267,1.555736961451247,4096,0,0,0.5565789937973022,0,71,1,71,71,71,71,0
268,1.5615419501133787,4096,0,0,0.5366171598434448,0,71,1,71,71,71,71,0
269,1.5673469387755101,4096,0,0,0.48006704449653625,0,71,1,71,71,71,71,0
270,1.5731519274376418,4096,0,0,0.4751119911670685,0,71,1,71,71,71,71,0
271,1.5789569160997732,4096,0,0,0.4456489682197571,0,71,1,71,71,71,71,0
272,1.5847619047619048,4096,0,0,0.48208069801330566,0,71,1,71,71,71,71,0
273,1.5905668934240362,4096,0,0,0.519010603427887,0,71,1,71,71,71,71,0
274,1.5963718820861679,4096,0,0,0.5802128911018372,0,71,1,71,71,71,71,0
275,1.6021768707482993,4096,0,0,0.5236552357673645,0,71,1,71,71,71,71,0
276,1.607981859410431,4096,0,0,0.5558882355690002,0,71,1,71,71,71,71,0
277,1.6137868480725623,4096,0,0,0.47451481223106384,0,71,1,71,71,71,71,0
278,1.619591836734694,4096,0,0,0.4767148494720459,0,71,1,71,71,71,71,0
279,1.6253968253968254,4096,0,0,0.4871659278869629,0,71,1,71,71,71,71,0
280,1.6312018140589568,4096,0,0,0.5246999263763428,0,71,1,71,71,71,71,0
281,1.6370068027210884,4096,0,0,0.603634774684906,1,71,1,71,71,71,71,0
282,1.6428117913832199,4096,0,0,0.5127745866775513,0,71,1,71,71,71,71,0
283,1.6486167800453515,4096,0,0,0.5264316201210022,0,71,1,71,71,71,71,0
284,1.654421768707483,4096,0,0,0.47141966223716736,0,71,1,71,71,71,71,0
285,1.6602267573696146,4096,0,0,0.49752843379974365,0,71,1,71,71,71,71,0
286,1.666031746031746,4096,0,0,0.5116266012191772,0,71,1,71,71,71,71,0
287,1.6718367346938776,4096,0,0,0.5197926759719849,0,71,1,71,71,71,71,0
288,1.677641723356009,4096,0,0,0.5158964395523071,0,71,1,71,71,71,71,0
289,1.6834467120181407,4096,0,0,0.48885661363601685,0,71,1,71,71,71,71,0
290,1.689251700680272,4096,0,0,0.47648364305496216,0,71,1,71,71,71,71,0
291,1.6950566893424037,4096,0,0,0.4562772810459137,0,71,1,71,71,71,71,0
292,1.7008616780045351,4096,0,0,0.4928816854953766,0,71,1,71,71,71,71,0
293,1.7066666666666668,4096,0,0,0.5364893078804016,0,71,1,71,71,71,71,0
294,1.7124716553287982,4096,0,0,0.5332173109054565,0,71,1,71,71,71,71,0
295,1.7182766439909296,4096,0,0,0.5677922964096069,0,71,1,71,71,71,71,0
296,1.7240816326530612,4096,0,0,0.4615580141544342,0,71,1,71,71,71,71,0
297,1.7298866213151927,4096,0,0,0.46820491552352905,0,71,1,71,71,71,71,0
298,1.7356916099773243,4096,0,0,0.47854942083358765,0,71,1,71,71,71,71,0
299,1.7414965986394557,4096,0,0,0.4623781442642212,0,71,1,71,71,71,71,0
300,1.7473015873015874,4096,0,0,0.4640001058578491,0,71,1,71,71,71,71,0
301,1.7531065759637188,4096,0,0,0.48828181624412537,0,71,1,71,71,71,71,0
302,1.7589115646258504,4096,0,0,0.5139359831809998,0,71,1,71,71,71,71,0
303,1.7647165532879818,4096,0,0,0.4850389063358307,0,71,1,71,71,71,71,0
304,1.7705215419501135,4096,0,0,0.43506401777267456,0,71,1,71,71,71,71,0
305,1.7763265306122449,4096,0,0,0.43010401725769043,0,71,1,71,71,71,71,0
306,1.7821315192743765,4096,0,0,0.42074093222618103,0,71,1,71,71,71,71,0
